P1(dBm),Fre1(MHz),W1(MHz),d1(cm),P2(dBm),Fre2(MHz),W2(MHz),d2(cm),P4(dBm),Fre4(MHz),W4(MHz),d4(cm),Transfer(KBytes),Bandwidth(Kbits/sec),Jitter(ms),Loss_Rate(%)
260,5220,80,0,270,5220,80,30,290,5220,80,60,787.0,6440.0,2.22,5.5
260,5220,80,0,270,5220,80,30,290,5220,80,60,787.0,6440.0,2.022,5.0
260,5220,80,0,270,5220,80,30,290,5220,80,60,600.0,4920.0,4.217,4.3
260,5220,80,0,270,5220,80,30,290,5220,80,60,828.0,6790.0,2.587,8.3
260,5220,80,0,270,5220,80,30,290,5220,80,60,811.0,6640.0,3.476,4.6
260,5220,80,0,270,5220,80,30,290,5220,80,60,959.0,7860.0,1.73,1.3
260,5220,80,0,270,5220,80,30,290,5220,80,60,824.0,6750.0,1.334,2.4
260,5220,80,0,270,5220,80,30,290,5220,80,60,705.0,5770.0,2.652,8.1
260,5220,80,0,270,5220,80,30,290,5220,80,60,614.0,5030.0,1.317,7.4
260,5220,80,0,270,5220,80,30,290,5220,80,60,858.0,7030.0,2.338,7.0
260,5220,80,0,270,5220,80,30,290,5220,80,60,887.0,7270.0,1.272,3.3
260,5220,80,0,270,5220,80,30,290,5220,80,60,554.0,4540.0,3.252,10.0
260,5220,80,0,270,5220,80,30,290,5220,80,60,695.0,5690.0,3.315,8.0
260,5220,80,0,270,5220,80,30,290,5220,80,60,742.0,6080.0,1.637,8.3
260,5220,80,0,270,5220,80,30,290,5220,80,60,790.0,6470.0,1.859,4.8
260,5220,80,0,270,5220,80,30,290,5220,80,60,851.0,6970.0,1.418,4.2
260,5220,80,0,270,5220,80,30,290,5220,80,60,524.0,4290.0,8.781,9.4
260,5220,80,0,270,5220,80,30,290,5220,80,60,399.0,3270.0,2.303,4.5
260,5220,80,0,270,5220,80,30,290,5220,80,60,930.0,7620.0,1.752,6.0
260,5220,80,0,270,5220,80,30,290,5220,80,60,866.0,7090.0,1.056,4.9
260,5220,80,0,270,5220,80,30,290,5220,80,60,820.0,6710.0,1.167,3.7
260,5220,80,0,270,5220,80,30,290,5220,80,60,742.0,6080.0,1.61,6.2
260,5220,80,0,270,5220,80,30,290,5220,80,60,679.0,5560.0,1.411,5.0
260,5220,80,0,270,5220,80,30,290,5220,80,60,771.0,6320.0,1.397,7.1
260,5220,80,0,270,5220,80,30,290,5220,80,60,820.0,6710.0,1.771,4.2
260,5220,80,0,270,5220,80,30,290,5220,80,60,708.0,5800.0,6.014,5.0
260,5220,80,0,270,5220,80,30,290,5220,80,60,896.0,7340.0,1.263,4.7
260,5220,80,0,270,5220,80,30,290,5220,80,60,741.0,6070.0,1.221,5.1
260,5220,80,0,270,5220,80,30,290,5220,80,60,821.0,6730.0,2.022,5.6
260,5220,80,0,270,5220,80,30,290,5220,80,60,781.0,6400.0,3.156,5.6
260,5220,80,0,270,5220,80,30,290,5220,80,60,764.0,6260.0,2.624,7.2
260,5220,80,0,270,5220,80,30,290,5220,80,60,761.0,6230.0,1.404,4.3
260,5220,80,0,270,5220,80,30,290,5220,80,60,702.0,5750.0,1.538,6.5
260,5220,80,0,270,5220,80,30,290,5220,80,60,818.0,6700.0,1.304,4.8
260,5220,80,0,270,5220,80,30,290,5220,80,60,791.0,6480.0,5.661,5.0
260,5220,80,0,270,5220,80,30,290,5220,80,60,811.0,6640.0,1.129,3.6
260,5220,80,0,270,5220,80,30,290,5220,80,60,688.0,5630.0,5.599,8.8
260,5220,80,0,270,5220,80,30,290,5220,80,60,853.0,6990.0,2.607,4.0
260,5220,80,0,270,5220,80,30,290,5220,80,60,811.0,6640.0,2.508,6.3
260,5220,80,0,270,5220,80,30,290,5220,80,60,847.0,6940.0,1.81,3.4
260,5220,80,0,270,5220,80,30,290,5220,80,60,729.0,5970.0,1.489,5.8
260,5220,80,0,270,5220,80,30,290,5220,80,60,893.0,7310.0,1.23,2.0
260,5220,80,0,270,5220,80,30,290,5220,80,60,745.0,6100.0,1.2,5.6
260,5220,80,0,270,5220,80,30,290,5220,80,60,775.0,6350.0,1.423,6.1
260,5220,80,0,270,5220,80,30,290,5220,80,60,889.0,7280.0,4.259,2.5
260,5220,80,0,270,5220,80,30,290,5220,80,60,705.0,5770.0,1.952,4.5
260,5220,80,0,270,5220,80,30,290,5220,80,60,883.0,7230.0,1.206,2.7
260,5220,80,0,270,5220,80,30,290,5220,80,60,682.0,5590.0,2.205,5.9
260,5220,80,0,270,5220,80,30,290,5220,80,60,813.0,6660.0,1.573,3.4
260,5220,80,0,270,5220,80,30,290,5220,80,60,696.0,5700.0,3.39,6.2
260,5220,80,0,270,5220,80,30,290,5220,80,60,726.0,5950.0,4.329,6.6
260,5220,80,0,270,5220,80,30,290,5220,80,60,668.0,5470.0,3.375,10.0
260,5220,80,0,270,5220,80,30,290,5220,80,60,690.0,5660.0,1.961,5.5
260,5220,80,0,270,5220,80,30,290,5220,80,60,930.0,7620.0,1.405,2.0
260,5220,80,0,270,5220,80,30,290,5220,80,60,820.0,6710.0,1.463,3.9
260,5220,80,0,270,5220,80,30,290,5220,80,60,675.0,5530.0,1.563,10.0
260,5220,80,0,270,5220,80,30,290,5220,80,60,784.0,6420.0,3.368,6.7
260,5220,80,0,270,5220,80,30,290,5220,80,60,596.0,4880.0,5.286,8.0
260,5220,80,0,270,5220,80,30,290,5220,80,60,729.0,5970.0,1.129,5.6
260,5220,80,0,270,5220,80,30,290,5220,80,60,833.0,6820.0,2.648,6.0
260,5220,80,0,270,5220,80,30,290,5220,80,60,729.0,5970.0,1.601,7.1
260,5220,80,0,270,5220,80,30,290,5220,80,60,791.0,6480.0,1.579,5.2
260,5220,80,0,270,5220,80,30,290,5220,80,60,668.0,5470.0,2.386,7.6
260,5220,80,0,270,5220,80,30,290,5220,80,60,695.0,5690.0,1.206,4.9
260,5220,80,0,270,5220,80,30,290,5220,80,60,881.0,7220.0,1.46,1.4
260,5220,80,0,270,5220,80,30,290,5220,80,60,640.0,5240.0,1.979,8.0
260,5220,80,0,270,5220,80,30,290,5220,80,60,511.0,4190.0,1.506,14.0
260,5220,80,0,270,5220,80,30,290,5220,80,60,649.0,5320.0,0.887,8.7
260,5220,80,0,270,5220,80,30,290,5220,80,60,632.0,5170.0,1.025,8.7
260,5220,80,0,270,5220,80,30,290,5220,80,60,712.0,5830.0,4.608,4.4
260,5220,80,0,270,5220,80,30,290,5220,80,60,296.0,2420.0,1.42,5.1
260,5220,80,0,270,5220,80,30,290,5220,80,60,705.0,5770.0,5.287,18.0
260,5220,80,0,270,5220,80,30,290,5220,80,60,452.0,3700.0,8.792,17.0
260,5220,80,0,270,5220,80,30,290,5220,80,60,586.0,4800.0,4.545,7.9
260,5220,80,0,270,5220,80,30,290,5220,80,60,830.0,6800.0,1.868,4.1
260,5220,80,0,270,5220,80,30,290,5220,80,60,795.0,6520.0,1.223,4.5
260,5220,80,0,270,5220,80,30,290,5220,80,60,870.0,7130.0,1.051,3.2
260,5220,80,0,270,5220,80,30,290,5220,80,60,854.0,7000.0,1.74,3.1
260,5220,80,0,270,5220,80,30,290,5220,80,60,649.0,5320.0,2.502,7.2
260,5220,80,0,270,5220,80,30,290,5220,80,60,732.0,6000.0,0.973,5.7
260,5220,80,0,270,5220,80,30,290,5220,80,60,642.0,5260.0,2.26,11.0
260,5220,80,0,270,5220,80,30,290,5220,80,60,850.0,6960.0,1.139,2.5
260,5220,80,0,270,5220,80,30,290,5220,80,60,805.0,6600.0,1.046,6.0
260,5220,80,0,270,5220,80,30,290,5220,80,60,754.0,6170.0,1.108,4.5
260,5220,80,0,270,5220,80,30,290,5220,80,60,732.0,6000.0,3.035,6.2
260,5220,80,0,270,5220,80,30,290,5220,80,60,645.0,5280.0,1.112,12.0
260,5220,80,0,270,5220,80,30,290,5220,80,60,528.0,4330.0,4.567,14.0
260,5220,80,0,270,5220,80,30,290,5220,80,60,762.0,6240.0,4.134,5.5
260,5220,80,0,270,5220,80,30,290,5220,80,60,883.0,7230.0,1.493,1.8
260,5220,80,0,270,5220,80,30,290,5220,80,60,751.0,6150.0,3.5,6.8
260,5220,80,0,270,5220,80,30,290,5220,80,60,846.0,6930.0,1.099,3.0
260,5220,80,0,270,5220,80,30,290,5220,80,60,774.0,6340.0,4.775,5.3
260,5220,80,0,270,5220,80,30,290,5220,80,60,942.0,7710.0,2.806,3.0
260,5220,80,0,270,5220,80,30,290,5220,80,60,907.0,7430.0,2.18,2.3
260,5220,80,0,270,5220,80,30,290,5220,80,60,735.0,6020.0,1.785,5.7
260,5220,80,0,270,5220,80,30,290,5220,80,60,645.0,5280.0,1.745,7.6
260,5220,80,0,270,5220,80,30,290,5220,80,60,887.0,7270.0,1.784,2.7
260,5220,80,0,270,5220,80,30,290,5220,80,60,874.0,7160.0,1.098,4.7
260,5220,80,0,270,5220,80,30,290,5220,80,60,703.0,5760.0,9.108,5.6
260,5220,80,0,270,5220,80,30,290,5220,80,60,693.0,5680.0,1.149,7.3
260,5220,80,0,270,5220,80,30,290,5220,80,60,785.0,6430.0,2.139,6.0
260,5220,80,0,270,5220,80,30,290,5220,80,60,533.0,4360.0,2.494,13.0
260,5220,80,0,270,5220,80,30,290,5220,80,60,735.0,6020.0,3.85,3.2
260,5220,80,0,270,5220,80,30,290,5220,80,60,642.0,5260.0,1.493,10.0
260,5220,80,0,270,5220,80,30,290,5220,80,60,825.0,6760.0,1.281,4.2
260,5220,80,0,270,5220,80,30,290,5220,80,60,844.0,6910.0,1.592,2.3
260,5220,80,0,270,5220,80,30,290,5220,80,60,800.0,6550.0,2.15,6.7
260,5220,80,0,270,5220,80,30,290,5220,80,60,795.0,6520.0,3.976,4.5
260,5220,80,0,270,5220,80,30,290,5220,80,60,800.0,6550.0,1.389,4.1
260,5220,80,0,270,5220,80,30,290,5220,80,60,550.0,4500.0,1.848,13.0
260,5220,80,0,270,5220,80,30,290,5220,80,60,873.0,7150.0,1.253,3.8
260,5220,80,0,270,5220,80,30,290,5220,80,60,768.0,6290.0,1.848,4.6
260,5220,80,0,270,5220,80,30,290,5220,80,60,619.0,5070.0,1.393,4.0
260,5220,80,0,270,5220,80,30,290,5220,80,60,767.0,6280.0,1.43,12.0
260,5220,80,0,270,5220,80,30,290,5220,80,60,821.0,6730.0,1.202,2.9
260,5220,80,0,270,5220,80,30,290,5220,80,60,701.0,5740.0,0.464,9.0
260,5220,80,0,270,5220,80,30,290,5220,80,60,623.0,5100.0,5.705,11.0
260,5220,80,0,270,5220,80,30,290,5220,80,60,570.0,4670.0,5.456,12.0
260,5220,80,0,270,5220,80,30,290,5220,80,60,758.0,6210.0,1.045,6.5
260,5220,80,0,270,5220,80,30,290,5220,80,60,782.0,6410.0,2.097,5.9
260,5220,80,0,270,5220,80,30,290,5220,80,60,774.0,6340.0,1.81,4.6
260,5220,80,0,270,5220,80,30,290,5220,80,60,802.0,6570.0,2.119,3.0
