P1(dBm),Fre1(MHz),W1(MHz),d1(cm),P3(dBm),Fre3(MHz),W3(MHz),d3(cm),P4(dBm),Fre4(MHz),W4(MHz),d4(cm),Transfer(KBytes),Bandwidth(Kbits/sec),Jitter(ms),Loss_Rate(%)
260,5220,80,0,260,5220,80,35,260,5220,80,70,240.0,1960.0,12.403,28.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,248.0,2029.9999999999998,12.217,25.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,257.0,2110.0,8.711,23.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,184.0,1510.0,7.618,37.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,73.2,600.0,22.264,25.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,220.0,1800.0,11.871,28.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,144.0,1180.0,6.309,44.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,48.8,400.0,16.446,2.9
260,5220,80,0,260,5220,80,35,260,5220,80,70,306.0,2500.0,7.468,13.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,200.0,1630.0,7.559,26.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,257.0,2110.0,3.584,18.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,350.0,2870.0,9.01,14.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,204.0,1670.0,15.154,17.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,198.0,1620.0,10.719,31.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,73.2,600.0,26.357,38.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,47.4,388.0,17.716,62.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,129.0,1060.0,12.657,26.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,135.0,1110.0,11.026,29.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,366.0,3000.0,13.34,57.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,245.0,2009.9999999999998,8.246,52.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,210.0,1720.0,7.711,36.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,202.0,1660.0,9.844,38.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,224.0,1830.0,15.597,33.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,231.0,1890.0,7.756,30.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,243.0,1990.0,11.959,27.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,223.0,1820.0,11.852,33.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,211.0,1730.0,12.893,36.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,207.0,1690.0,11.43,37.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,231.0,1890.0,10.047,31.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,175.0,1430.0,11.024,47.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,221.0,1810.0,7.831,33.0
260,5220,80,0,260,5220,80,35,260,5220,80,70,135.0,1110.0,17.27,47.0
