P1(dBm),Fre1(MHz),W1(MHz),d1(cm),P2(dBm),Fre2(MHz),W2(MHz),d2(cm),P3(dBm),Fre3(MHz),W3(MHz),d3(cm),P4(dBm),Fre4(MHz),W4(MHz),d4(cm),Transfer(KBytes),Bandwidth(Kbits/sec),Jitter(ms),Loss_Rate(%)
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,1.44,11.8,25.284,93.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,4.31,35.3,20.975,62.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,0.0,0.0,20.975,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,1.44,11.8,19.815,94.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,0.0,0.0,19.815,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,1.44,11.8,18.581,94.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,0.0,0.0,18.581,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,0.0,0.0,18.581,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,2.87,23.5,16.343,92.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,0.0,0.0,16.343,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,2.87,23.5,14.51,90.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,0.0,0.0,14.51,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,2.87,23.5,13.021,82.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,2.87,23.5,11.681,83.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,2.87,23.5,10.365,71.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,1.44,11.8,9.721,89.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,0.0,0.0,9.721,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,1.44,11.8,9.131,93.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,1.44,11.8,8.575,93.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,2.87,23.5,7.667,75.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,0.0,0.0,7.667,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,0.0,0.0,7.667,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,0.0,0.0,7.667,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,2.87,23.5,7.003,94.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,1.44,11.8,6.568,86.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,0.0,0.0,6.568,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,1.44,11.8,6.159,94.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,1.44,11.8,6.115,86.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,0.0,0.0,6.115,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,0.0,0.0,6.115,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,0.0,0.0,6.115,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,0.0,0.0,6.115,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,0.0,0.0,6.115,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,0.0,0.0,6.115,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,0.0,0.0,6.115,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,0.0,0.0,6.115,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,0.0,0.0,6.115,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,0.0,0.0,6.115,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,0.0,0.0,6.115,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,0.0,0.0,6.115,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,0.0,0.0,6.115,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,0.0,0.0,6.115,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,0.0,0.0,6.115,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,0.0,0.0,6.115,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,0.0,0.0,6.115,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,0.0,0.0,6.115,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,0.0,0.0,6.115,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,0.0,0.0,6.115,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,0.0,0.0,6.115,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,0.0,0.0,6.115,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,0.0,0.0,6.115,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,0.0,0.0,6.115,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,0.0,0.0,6.115,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,0.0,0.0,6.115,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,0.0,0.0,6.115,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,0.0,0.0,6.115,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,0.0,0.0,6.115,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,0.0,0.0,6.115,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,0.0,0.0,6.115,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,0.0,0.0,6.115,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,1.44,11.8,6.067,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,1.44,11.8,5.87,92.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,1.44,11.8,5.683,90.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,0.0,0.0,5.683,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,0.0,0.0,5.683,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,0.0,0.0,5.683,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,2.87,23.5,4.997,94.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,0.0,0.0,4.997,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,2.87,23.5,4.666,86.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,1.44,11.8,4.518,88.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,2.87,23.5,4.113,82.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,0.0,0.0,4.113,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,2.87,23.5,3.885,88.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,2.87,23.5,3.416,80.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,1.44,11.8,3.203,88.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,1.44,11.8,3.199,80.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,1.44,11.8,3.194,83.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,4.31,35.3,2.907,79.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,1.44,11.8,2.726,50.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,4.31,35.3,2.507,77.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,1.44,11.8,2.502,83.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,0.0,0.0,2.502,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,1.44,11.8,2.46,95.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,0.0,0.0,2.46,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,0.0,0.0,2.46,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,1.44,11.8,2.433,96.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,0.0,0.0,2.433,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,2.87,23.5,2.293,90.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,1.44,11.8,2.192,86.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,0.0,0.0,2.192,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,1.44,11.8,2.612,94.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,1.44,11.8,2.903,89.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,0.0,0.0,2.903,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,1.44,11.8,2.726,94.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,2.87,23.5,2.405,71.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,0.0,0.0,2.405,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,1.44,11.8,2.397,93.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,0.0,0.0,2.397,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,0.0,0.0,2.397,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,0.0,0.0,2.397,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,0.0,0.0,2.397,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,1.44,11.8,2.25,97.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,1.44,11.8,2.114,93.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,0.0,0.0,2.114,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,0.0,0.0,2.114,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,0.0,0.0,2.114,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,0.0,0.0,2.114,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,0.0,0.0,2.114,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,0.0,0.0,2.114,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,0.0,0.0,2.114,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,0.0,0.0,2.114,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,0.0,0.0,2.114,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,0.0,0.0,2.114,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,0.0,0.0,2.114,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,0.0,0.0,2.114,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,0.0,0.0,2.114,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,0.0,0.0,2.114,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,2.87,23.5,2.025,98.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,2.87,23.5,1.945,75.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,1.44,11.8,1.825,90.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,1.44,11.8,1.712,80.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,0.0,0.0,1.712,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,2.87,23.5,1.794,88.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,1.44,11.8,1.842,86.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,4.31,35.3,1.669,79.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,1.44,11.8,1.593,75.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,2.87,23.5,1.727,83.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,4.31,35.3,1.57,67.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,1.44,11.8,1.618,86.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,2.87,23.5,1.615,80.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,4.31,35.3,1.51,62.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,2.87,23.5,1.333,75.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,1.44,11.8,1.256,90.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,4.31,35.3,1.043,62.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,0.0,0.0,1.043,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,2.87,23.5,0.923,86.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,7.18,58.8,0.732,58.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,1.44,11.8,0.686,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,7.18,58.8,0.566,69.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,7.18,58.8,0.538,17.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,5.74,47.0,0.739,33.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,10.0,82.3,0.578,46.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,5.74,47.0,0.57,50.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,8.61,70.6,0.426,25.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,7.18,58.8,0.41,50.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,8.61,70.6,0.709,25.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,8.61,70.6,0.549,33.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,5.74,47.0,0.569,50.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,4.31,35.3,0.533,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,0.0,0.0,0.533,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,0.0,0.0,0.533,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,0.0,0.0,0.533,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,0.0,0.0,0.533,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,1.44,11.8,0.663,98.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,2.87,23.5,0.744,82.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,0.0,0.0,0.744,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,0.0,0.0,0.744,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,0.0,0.0,0.744,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,0.0,0.0,0.744,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,0.0,0.0,0.744,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,0.0,0.0,0.744,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,0.0,0.0,0.744,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,5.74,47.0,0.964,94.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,2.87,23.5,0.976,75.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,0.0,0.0,0.976,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,10.0,82.3,166.029,56.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,7.18,58.8,135.617,55.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,0.0,0.0,135.617,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,2.87,23.5,119.275,88.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,4.31,35.3,98.288,62.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,7.18,58.8,71.882,38.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,2.87,23.5,63.179,78.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,7.18,58.8,45.773,29.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,4.31,35.3,37.722,70.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,4.31,35.3,31.089,57.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,5.74,47.0,24.092,50.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,2.87,23.5,21.179,80.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,2.87,23.5,18.683,75.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,4.31,35.3,15.673,67.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,1.44,11.8,14.696,75.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,1.44,11.8,13.779,86.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,1.44,11.8,13.062,91.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,0.0,0.0,13.062,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,5.74,47.0,10.582,79.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,2.87,23.5,9.321,71.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,1.44,11.8,8.87,92.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,7.18,58.8,7.075,44.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,2.87,23.5,6.496,75.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,8.61,70.6,4.526,33.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,11.5,94.1,3.095,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,10.0,82.3,3.071,22.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,8.61,70.6,2.765,25.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,8.61,70.6,3.212,33.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,7.18,58.8,2.471,38.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,12.9,106.0,3.213,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,8.61,70.6,2.342,25.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,11.5,94.1,2.383,11.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,7.18,58.8,2.474,29.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,5.74,47.0,2.581,60.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,8.61,70.6,2.515,25.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,8.61,70.6,2.323,33.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,10.0,82.3,1.892,12.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,12.9,106.0,2.036,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,11.5,94.1,2.007,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,7.18,58.8,2.432,44.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,10.0,82.3,3.687,12.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,8.61,70.6,3.609,33.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,10.0,82.3,3.443,12.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,10.0,82.3,2.772,12.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,10.0,82.3,2.415,22.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,8.61,70.6,2.188,25.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,8.61,70.6,2.886,33.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,8.61,70.6,2.436,33.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,5.74,47.0,2.196,43.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,7.18,58.8,1.938,38.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,10.0,82.3,2.051,30.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,8.61,70.6,2.049,33.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,5.74,47.0,3.398,43.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,8.61,70.6,2.886,40.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,7.18,58.8,2.879,29.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,8.61,70.6,2.439,33.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,8.61,70.6,2.474,25.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,5.74,47.0,2.86,60.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,7.18,58.8,2.599,29.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,8.61,70.6,2.624,40.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,5.74,47.0,2.273,50.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,10.0,82.3,2.226,22.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,5.74,47.0,2.428,50.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,12.9,106.0,1.767,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,10.0,82.3,1.858,12.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,8.61,70.6,1.642,33.0
