P1(dBm),Fre1(MHz),W1(MHz),d1(cm),P2(dBm),Fre2(MHz),W2(MHz),d2(cm),P4(dBm),Fre4(MHz),W4(MHz),d4(cm),Transfer(KBytes),Bandwidth(Kbits/sec),Jitter(ms),Loss_Rate(%)
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,2.063,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,2.063,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,2.063,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,4.31,35.3,2.01,97.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,2.87,23.5,1.767,78.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,1.44,11.8,1.657,50.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,1.657,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,1.657,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,1.657,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,1.657,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,1.657,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,1.657,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,1.657,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,1.44,11.8,1.556,99.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,1.556,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,1.556,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,1.556,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,1.44,11.8,1.598,97.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,1.598,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,1.598,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,1.598,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,1.598,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,1.598,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,2.87,23.5,1.434,96.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,1.434,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,1.434,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,1.434,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,1.434,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,1.434,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,1.434,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,1.434,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,1.434,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,1.434,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,1.434,100.0
20,5220,80,0,20,5220,80,10,20,5220,80,30,0.0,0.0,1.434,100.0
