P1(dBm),Fre1(MHz),W1(MHz),d1(cm),P2(dBm),Fre2(MHz),W2(MHz),d2(cm),P3(dBm),Fre3(MHz),W3(MHz),d3(cm),P4(dBm),Fre4(MHz),W4(MHz),d4(cm),Transfer(KBytes),Bandwidth(Kbits/sec),Jitter(ms),Loss_Rate(%)
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,23.0,188.0,0.801,5.9
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,23.0,188.0,2.403,5.9
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,24.4,200.0,1.803,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,24.4,200.0,1.228,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,24.4,200.0,1.485,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,21.5,176.0,1.063,12.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,23.0,188.0,0.98,5.9
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,24.4,200.0,0.581,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,24.4,200.0,0.985,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,24.4,200.0,2.86,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,23.0,188.0,1.52,5.9
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,24.4,200.0,0.821,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,24.4,200.0,0.975,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,24.4,200.0,0.863,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,23.0,188.0,0.821,5.9
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,23.0,188.0,0.633,5.9
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,24.4,200.0,0.701,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,24.4,200.0,1.031,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,24.4,200.0,0.589,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,24.4,200.0,0.708,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,24.4,200.0,0.503,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,24.4,200.0,0.681,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,24.4,200.0,0.387,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,24.4,200.0,0.498,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,24.4,200.0,0.578,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,23.0,188.0,0.461,5.9
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,24.4,200.0,0.487,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,24.4,200.0,0.6,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,24.4,200.0,1.541,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,20.1,165.0,4.0,6.7
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,23.0,188.0,3.357,16.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,24.4,200.0,1.839,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,24.4,200.0,0.894,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,24.4,200.0,0.693,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,23.0,188.0,0.575,5.9
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,24.4,200.0,0.613,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,24.4,200.0,0.482,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,23.0,188.0,0.45,5.9
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,23.0,188.0,0.359,5.9
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,23.0,188.0,0.367,5.9
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,23.0,188.0,1.142,5.9
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,24.4,200.0,0.568,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,24.4,200.0,0.527,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,23.0,188.0,0.835,5.9
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,23.0,188.0,0.706,5.9
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,23.0,188.0,0.648,5.9
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,23.0,188.0,0.9,5.9
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,23.0,188.0,0.667,5.9
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,24.4,200.0,0.641,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,24.4,200.0,0.352,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,24.4,200.0,0.429,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,21.5,176.0,1.084,6.2
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,24.4,200.0,0.915,5.6
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,23.0,188.0,1.274,5.9
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,24.4,200.0,0.749,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,21.5,176.0,0.658,12.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,24.4,200.0,0.469,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,24.4,200.0,0.53,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,17.2,141.0,3.768,29.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,23.0,188.0,7.888,5.9
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,20.1,165.0,4.469,18.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,23.0,188.0,1.93,5.9
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,23.0,188.0,1.775,5.9
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,24.4,200.0,0.873,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,24.4,200.0,0.762,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,23.0,188.0,0.64,5.9
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,24.4,200.0,0.704,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,23.0,188.0,3.102,5.9
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,23.0,188.0,1.708,5.9
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,24.4,200.0,0.988,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,23.0,188.0,1.569,5.9
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,24.4,200.0,0.89,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,23.0,188.0,2.135,5.9
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,21.5,176.0,1.2,12.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,24.4,200.0,0.499,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,24.4,200.0,0.394,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,24.4,200.0,0.419,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,23.0,188.0,0.709,5.9
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,24.4,200.0,1.266,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,23.0,188.0,0.894,5.9
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,23.0,188.0,0.818,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,24.4,200.0,0.432,5.6
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,24.4,200.0,0.488,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,24.4,200.0,0.572,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,24.4,200.0,0.281,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,24.4,200.0,0.543,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,24.4,200.0,0.392,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,23.0,188.0,0.432,5.9
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,25.8,212.0,0.597,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,24.4,200.0,0.411,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,24.4,200.0,0.86,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,21.5,176.0,0.585,12.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,24.4,200.0,1.029,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,24.4,200.0,0.968,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,24.4,200.0,0.698,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,23.0,188.0,0.351,5.9
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,23.0,188.0,0.316,5.9
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,23.0,188.0,0.236,5.9
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,21.5,176.0,0.306,12.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,24.4,200.0,0.613,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,23.0,188.0,0.573,5.9
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,23.0,188.0,0.509,5.9
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,24.4,200.0,0.566,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,24.4,200.0,0.516,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,23.0,188.0,0.411,5.9
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,23.0,188.0,0.587,5.9
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,23.0,188.0,0.469,5.9
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,24.4,200.0,0.558,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,24.4,200.0,0.615,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,24.4,200.0,0.536,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,20.1,165.0,0.715,18.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,23.0,188.0,0.448,5.9
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,23.0,188.0,0.411,5.9
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,24.4,200.0,0.523,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,24.4,200.0,0.521,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,24.4,200.0,0.652,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,24.4,200.0,0.481,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,24.4,200.0,0.451,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,21.5,176.0,0.734,12.0
