P1(dBm),Fre1(MHz),W1(MHz),d1(cm),P3(dBm),Fre3(MHz),W3(MHz),d3(cm),P4(dBm),Fre4(MHz),W4(MHz),d4(cm),Transfer(KBytes),Bandwidth(Kbits/sec),Jitter(ms),Loss_Rate(%)
20,5220,80,0,20,5220,80,20,20,5220,80,30,23.0,188.0,0.123,5.9
20,5220,80,0,20,5220,80,20,20,5220,80,30,24.4,200.0,0.179,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,24.4,200.0,0.28,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,24.4,200.0,0.196,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,24.4,200.0,0.538,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,24.4,200.0,0.289,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,25.8,212.0,0.235,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,21.5,176.0,0.311,12.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,23.0,188.0,0.665,5.9
20,5220,80,0,20,5220,80,20,20,5220,80,30,21.5,176.0,0.429,6.2
20,5220,80,0,20,5220,80,20,20,5220,80,30,25.8,212.0,0.587,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,24.4,200.0,0.362,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,24.4,200.0,0.335,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,24.4,200.0,0.332,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,24.4,200.0,0.328,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,20.1,165.0,0.273,18.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,23.0,188.0,0.393,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,23.0,188.0,0.202,11.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,24.4,200.0,0.272,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,24.4,200.0,0.316,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,24.4,200.0,0.432,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,24.4,200.0,0.428,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,24.4,200.0,0.418,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,23.0,188.0,0.303,5.9
20,5220,80,0,20,5220,80,20,20,5220,80,30,23.0,188.0,0.241,5.9
20,5220,80,0,20,5220,80,20,20,5220,80,30,23.0,188.0,0.382,5.9
20,5220,80,0,20,5220,80,20,20,5220,80,30,24.4,200.0,0.336,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,23.0,188.0,0.331,5.9
20,5220,80,0,20,5220,80,20,20,5220,80,30,23.0,188.0,0.623,5.9
20,5220,80,0,20,5220,80,20,20,5220,80,30,24.4,200.0,0.345,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,24.4,200.0,0.224,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,24.4,200.0,0.178,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,23.0,188.0,0.39,5.9
20,5220,80,0,20,5220,80,20,20,5220,80,30,24.4,200.0,0.444,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,24.4,200.0,0.208,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,24.4,200.0,0.172,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,23.0,188.0,0.367,5.9
20,5220,80,0,20,5220,80,20,20,5220,80,30,24.4,200.0,0.277,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,24.4,200.0,0.293,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,23.0,188.0,0.286,5.9
20,5220,80,0,20,5220,80,20,20,5220,80,30,24.4,200.0,0.294,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,24.4,200.0,0.394,0.0
20,5220,80,0,20,5220,80,20,20,5220,80,30,23.0,188.0,0.354,5.9
