P1(dBm),Fre1(MHz),W1(MHz),d1(cm),P2(dBm),Fre2(MHz),W2(MHz),d2(cm),P3(dBm),Fre3(MHz),W3(MHz),d3(cm),P4(dBm),Fre4(MHz),W4(MHz),d4(cm),Transfer(KBytes),Bandwidth(Kbits/sec),Jitter(ms),Loss_Rate(%)
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,10.0,82.3,1.64,22.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,11.5,94.1,1.71,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,7.18,58.8,1.417,29.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,11.5,94.1,1.8,20.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,12.9,106.0,1.289,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,10.0,82.3,1.611,12.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,12.9,106.0,1.243,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,11.5,94.1,0.954,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,7.18,58.8,1.623,38.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,7.18,58.8,1.835,44.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,10.0,82.3,1.936,22.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,8.61,70.6,2.152,25.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,11.5,94.1,2.346,11.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,11.5,94.1,2.676,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,10.0,82.3,2.424,22.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,11.5,94.1,1.592,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,10.0,82.3,1.458,22.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,11.5,94.1,1.161,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,10.0,82.3,0.897,12.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,11.5,94.1,0.738,11.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,12.9,106.0,0.869,0.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,8.61,70.6,3.325,25.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,11.5,94.1,2.479,11.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,10.0,82.3,2.415,12.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,5.74,47.0,2.968,56.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,8.61,70.6,3.417,25.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,10.0,82.3,3.233,12.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,7.18,58.8,3.867,44.0
20,5220,80,0,20,5220,80,10,20,5220,80,20,20,5220,80,30,12.9,106.0,3.127,0.0
